ref_date_raw,start_year,geo,sex,age_group,indicator,value,ci_low,ci_high,metric_type,quality_flag,vector,ref_date,dguid,uom,scalar_factor
2015,2015,Saskatchewan,Both sexes,12 to 17 years,Suicidal thoughts (15 years and over),,,7000.0,,,v111451205,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Both sexes,12 to 17 years,Suicidal thoughts (15 years and over),12.5,,,percent,e,v111451206,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,12 to 17 years,Suicidal thoughts (15 years and over),4.6,,,percent,e,v111451207,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,12 to 17 years,Suicidal thoughts (15 years and over),20.4,,,percent,e,v111451208,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,12 to 17 years,Consultation with a health professional about emotional or mental health,,1400.0,,,,v111451232,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Females,12 to 17 years,Consultation with a health professional about emotional or mental health,,,6100.0,,,v111451233,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Females,12 to 17 years,Consultation with a health professional about emotional or mental health,11.5,,,percent,e,v111451234,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,12 to 17 years,Consultation with a health professional about emotional or mental health,4.5,,,percent,e,v111451235,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,12 to 17 years,Consultation with a health professional about emotional or mental health,18.5,,,percent,e,v111451236,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,12 to 17 years,"Positive mental health, flourishing",,26400.0,,,,v111451239,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Females,12 to 17 years,"Positive mental health, flourishing",,,32500.0,,,v111451240,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Females,12 to 17 years,"Positive mental health, flourishing",90.2,,,percent,,v111451241,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,12 to 17 years,"Positive mental health, flourishing",84.0,,,percent,,v111451242,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,12 to 17 years,"Positive mental health, flourishing",96.3,,,percent,,v111451243,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,12 to 17 years,Suicidal thoughts (15 years and over),,1100.0,,,,v111451246,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Females,12 to 17 years,Suicidal thoughts (15 years and over),,,5600.0,,,v111451247,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Females,12 to 17 years,Suicidal thoughts (15 years and over),19.2,,,percent,e,v111451248,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,12 to 17 years,Suicidal thoughts (15 years and over),6.8,,,percent,e,v111451249,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,12 to 17 years,Suicidal thoughts (15 years and over),31.6,,,percent,e,v111451250,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,12 to 17 years,"Positive mental health, flourishing",,29900.0,,,,v111451218,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Males,12 to 17 years,"Positive mental health, flourishing",,,35800.0,,,v111451219,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Males,12 to 17 years,"Positive mental health, flourishing",94.3,,,percent,,v111451220,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,12 to 17 years,"Positive mental health, flourishing",89.6,,,percent,,v111451221,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,12 to 17 years,"Positive mental health, flourishing",98.9,,,percent,,v111451222,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,18 to 34 years,Consultation with a health professional about emotional or mental health,,31700.0,,,,v111451253,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Both sexes,18 to 34 years,Consultation with a health professional about emotional or mental health,,,54400.0,,,v111451254,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Both sexes,18 to 34 years,Consultation with a health professional about emotional or mental health,16.6,,,percent,,v111451255,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,18 to 34 years,Consultation with a health professional about emotional or mental health,12.2,,,percent,,v111451256,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,18 to 34 years,Consultation with a health professional about emotional or mental health,21.0,,,percent,,v111451257,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,18 to 34 years,"Positive mental health, flourishing",,204200.0,,,,v111451260,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Both sexes,18 to 34 years,"Positive mental health, flourishing",,,227200.0,,,v111451261,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Both sexes,18 to 34 years,"Positive mental health, flourishing",83.1,,,percent,,v111451262,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,18 to 34 years,"Positive mental health, flourishing",78.7,,,percent,,v111451263,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,18 to 34 years,"Positive mental health, flourishing",87.6,,,percent,,v111451264,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,18 to 34 years,Suicidal thoughts (15 years and over),,29700.0,,,,v111451267,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Both sexes,18 to 34 years,Suicidal thoughts (15 years and over),,,54200.0,,,v111451268,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Both sexes,18 to 34 years,Suicidal thoughts (15 years and over),16.2,,,percent,,v111451269,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,18 to 34 years,Suicidal thoughts (15 years and over),11.4,,,percent,,v111451270,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,18 to 34 years,Suicidal thoughts (15 years and over),20.9,,,percent,,v111451271,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,18 to 34 years,Consultation with a health professional about emotional or mental health,,23700.0,,,,v111451295,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Females,18 to 34 years,Consultation with a health professional about emotional or mental health,,,41200.0,,,v111451296,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Females,18 to 34 years,Consultation with a health professional about emotional or mental health,25.8,,,percent,,v111451297,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,18 to 34 years,Consultation with a health professional about emotional or mental health,18.9,,,percent,,v111451298,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,18 to 34 years,Consultation with a health professional about emotional or mental health,32.8,,,percent,,v111451299,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,18 to 34 years,"Positive mental health, flourishing",,98100.0,,,,v111451302,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Females,18 to 34 years,"Positive mental health, flourishing",,,114200.0,,,v111451303,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Females,18 to 34 years,"Positive mental health, flourishing",84.4,,,percent,,v111451304,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,18 to 34 years,"Positive mental health, flourishing",78.0,,,percent,,v111451305,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,18 to 34 years,"Positive mental health, flourishing",90.7,,,percent,,v111451306,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,18 to 34 years,Suicidal thoughts (15 years and over),,12200.0,,,,v111451309,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Females,18 to 34 years,Suicidal thoughts (15 years and over),,,28200.0,,,v111451310,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Females,18 to 34 years,Suicidal thoughts (15 years and over),16.1,,,percent,e,v111451311,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,18 to 34 years,Suicidal thoughts (15 years and over),9.7,,,percent,e,v111451312,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,18 to 34 years,Suicidal thoughts (15 years and over),22.4,,,percent,e,v111451313,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,18 to 34 years,Consultation with a health professional about emotional or mental health,,3900.0,,,,v111451274,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Males,18 to 34 years,Consultation with a health professional about emotional or mental health,,,17300.0,,,v111451275,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Males,18 to 34 years,Consultation with a health professional about emotional or mental health,7.9,,,percent,e,v111451276,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,18 to 34 years,Consultation with a health professional about emotional or mental health,2.9,,,percent,e,v111451277,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,18 to 34 years,Consultation with a health professional about emotional or mental health,13.0,,,percent,e,v111451278,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,18 to 34 years,"Positive mental health, flourishing",,100600.0,,,,v111451281,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Males,18 to 34 years,"Positive mental health, flourishing",,,118400.0,,,v111451282,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Males,18 to 34 years,"Positive mental health, flourishing",82.0,,,percent,,v111451283,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,18 to 34 years,"Positive mental health, flourishing",75.3,,,percent,,v111451284,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,18 to 34 years,"Positive mental health, flourishing",88.6,,,percent,,v111451285,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,18 to 34 years,Suicidal thoughts (15 years and over),,12700.0,,,,v111451288,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Males,18 to 34 years,Suicidal thoughts (15 years and over),,,30800.0,,,v111451289,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Males,18 to 34 years,Suicidal thoughts (15 years and over),16.3,,,percent,e,v111451290,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,18 to 34 years,Suicidal thoughts (15 years and over),9.5,,,percent,e,v111451291,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,18 to 34 years,Suicidal thoughts (15 years and over),23.0,,,percent,e,v111451292,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,35 to 49 years,Consultation with a health professional about emotional or mental health,,27300.0,,,,v111451316,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Both sexes,35 to 49 years,Consultation with a health professional about emotional or mental health,,,48600.0,,,v111451317,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Both sexes,35 to 49 years,Consultation with a health professional about emotional or mental health,19.7,,,percent,,v111451318,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,35 to 49 years,Consultation with a health professional about emotional or mental health,14.1,,,percent,,v111451319,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,35 to 49 years,Consultation with a health professional about emotional or mental health,25.3,,,percent,,v111451320,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,35 to 49 years,"Positive mental health, flourishing",,152800.0,,,,v111451323,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Both sexes,35 to 49 years,"Positive mental health, flourishing",,,173800.0,,,v111451324,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Both sexes,35 to 49 years,"Positive mental health, flourishing",84.6,,,percent,,v111451325,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,35 to 49 years,"Positive mental health, flourishing",79.6,,,percent,,v111451326,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,35 to 49 years,"Positive mental health, flourishing",89.6,,,percent,,v111451327,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,35 to 49 years,Suicidal thoughts (15 years and over),,23900.0,,,,v111451330,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Both sexes,35 to 49 years,Suicidal thoughts (15 years and over),,,42800.0,,,v111451331,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Both sexes,35 to 49 years,Suicidal thoughts (15 years and over),17.4,,,percent,,v111451332,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,35 to 49 years,Suicidal thoughts (15 years and over),12.5,,,percent,,v111451333,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,35 to 49 years,Suicidal thoughts (15 years and over),22.3,,,percent,,v111451334,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,35 to 49 years,Consultation with a health professional about emotional or mental health,,14200.0,,,,v111451358,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Females,35 to 49 years,Consultation with a health professional about emotional or mental health,,,28500.0,,,v111451359,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Females,35 to 49 years,Consultation with a health professional about emotional or mental health,22.4,,,percent,e,v111451360,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,35 to 49 years,Consultation with a health professional about emotional or mental health,14.9,,,percent,e,v111451361,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,35 to 49 years,Consultation with a health professional about emotional or mental health,29.9,,,percent,e,v111451362,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,35 to 49 years,"Positive mental health, flourishing",,72400.0,,,,v111451365,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Females,35 to 49 years,"Positive mental health, flourishing",,,85400.0,,,v111451366,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Females,35 to 49 years,"Positive mental health, flourishing",82.9,,,percent,,v111451367,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,35 to 49 years,"Positive mental health, flourishing",76.2,,,percent,,v111451368,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,35 to 49 years,"Positive mental health, flourishing",89.6,,,percent,,v111451369,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,35 to 49 years,Suicidal thoughts (15 years and over),,8700.0,,,,v111451372,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Females,35 to 49 years,Suicidal thoughts (15 years and over),,,21200.0,,,v111451373,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Females,35 to 49 years,Suicidal thoughts (15 years and over),15.9,,,percent,e,v111451374,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,35 to 49 years,Suicidal thoughts (15 years and over),9.3,,,percent,e,v111451375,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,35 to 49 years,Suicidal thoughts (15 years and over),22.6,,,percent,e,v111451376,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,35 to 49 years,Consultation with a health professional about emotional or mental health,,8800.0,,,,v111451337,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Males,35 to 49 years,Consultation with a health professional about emotional or mental health,,,24500.0,,,v111451338,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Males,35 to 49 years,Consultation with a health professional about emotional or mental health,17.1,,,percent,e,v111451339,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,35 to 49 years,Consultation with a health professional about emotional or mental health,9.1,,,percent,e,v111451340,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,35 to 49 years,Consultation with a health professional about emotional or mental health,25.1,,,percent,e,v111451341,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,35 to 49 years,"Positive mental health, flourishing",,77400.0,,,,v111451344,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Males,35 to 49 years,"Positive mental health, flourishing",,,91500.0,,,v111451345,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Males,35 to 49 years,"Positive mental health, flourishing",86.3,,,percent,,v111451346,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,35 to 49 years,"Positive mental health, flourishing",79.9,,,percent,,v111451347,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,35 to 49 years,"Positive mental health, flourishing",92.6,,,percent,,v111451348,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,35 to 49 years,Suicidal thoughts (15 years and over),,10700.0,,,,v111451351,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Males,35 to 49 years,Suicidal thoughts (15 years and over),,,26100.0,,,v111451352,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Males,35 to 49 years,Suicidal thoughts (15 years and over),18.8,,,percent,e,v111451353,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,35 to 49 years,Suicidal thoughts (15 years and over),11.0,,,percent,e,v111451354,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,35 to 49 years,Suicidal thoughts (15 years and over),26.6,,,percent,e,v111451355,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,50 to 64 years,Consultation with a health professional about emotional or mental health,,20000.0,,,,v111451379,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Both sexes,50 to 64 years,Consultation with a health professional about emotional or mental health,,,37800.0,,,v111451380,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Both sexes,50 to 64 years,Consultation with a health professional about emotional or mental health,13.7,,,percent,e,v111451381,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,50 to 64 years,Consultation with a health professional about emotional or mental health,9.5,,,percent,e,v111451382,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,50 to 64 years,Consultation with a health professional about emotional or mental health,17.9,,,percent,e,v111451383,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,50 to 64 years,"Positive mental health, flourishing",,171300.0,,,,v111451386,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Both sexes,50 to 64 years,"Positive mental health, flourishing",,,189600.0,,,v111451387,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Both sexes,50 to 64 years,"Positive mental health, flourishing",84.6,,,percent,,v111451388,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,50 to 64 years,"Positive mental health, flourishing",80.3,,,percent,,v111451389,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,50 to 64 years,"Positive mental health, flourishing",88.8,,,percent,,v111451390,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,50 to 64 years,Suicidal thoughts (15 years and over),,16500.0,,,,v111451393,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Both sexes,50 to 64 years,Suicidal thoughts (15 years and over),,,32200.0,,,v111451394,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Both sexes,50 to 64 years,Suicidal thoughts (15 years and over),11.4,,,percent,e,v111451395,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,50 to 64 years,Suicidal thoughts (15 years and over),7.8,,,percent,e,v111451396,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,50 to 64 years,Suicidal thoughts (15 years and over),15.1,,,percent,e,v111451397,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,50 to 64 years,Consultation with a health professional about emotional or mental health,,8100.0,,,,v111451421,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Females,50 to 64 years,Consultation with a health professional about emotional or mental health,,,18600.0,,,v111451422,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Females,50 to 64 years,Consultation with a health professional about emotional or mental health,13.0,,,percent,e,v111451423,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,50 to 64 years,Consultation with a health professional about emotional or mental health,7.9,,,percent,e,v111451424,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,50 to 64 years,Consultation with a health professional about emotional or mental health,18.1,,,percent,e,v111451425,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,50 to 64 years,"Positive mental health, flourishing",,84200.0,,,,v111451428,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Females,50 to 64 years,"Positive mental health, flourishing",,,94800.0,,,v111451429,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Females,50 to 64 years,"Positive mental health, flourishing",85.1,,,percent,,v111451430,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,50 to 64 years,"Positive mental health, flourishing",80.1,,,percent,,v111451431,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,50 to 64 years,"Positive mental health, flourishing",90.1,,,percent,,v111451432,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,50 to 64 years,Suicidal thoughts (15 years and over),,6600.0,,,,v111451435,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Females,50 to 64 years,Suicidal thoughts (15 years and over),,,15500.0,,,v111451436,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Females,50 to 64 years,Suicidal thoughts (15 years and over),10.5,,,percent,e,v111451437,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,50 to 64 years,Suicidal thoughts (15 years and over),6.3,,,percent,e,v111451438,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,50 to 64 years,Suicidal thoughts (15 years and over),14.8,,,percent,e,v111451439,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,50 to 64 years,Consultation with a health professional about emotional or mental health,,8600.0,,,,v111451400,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Males,50 to 64 years,Consultation with a health professional about emotional or mental health,,,22400.0,,,v111451401,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Males,50 to 64 years,Consultation with a health professional about emotional or mental health,14.3,,,percent,e,v111451402,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,50 to 64 years,Consultation with a health professional about emotional or mental health,8.0,,,percent,e,v111451403,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,50 to 64 years,Consultation with a health professional about emotional or mental health,20.7,,,percent,e,v111451404,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,50 to 64 years,"Positive mental health, flourishing",,83200.0,,,,v111451407,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Males,50 to 64 years,"Positive mental health, flourishing",,,98600.0,,,v111451408,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Males,50 to 64 years,"Positive mental health, flourishing",84.0,,,percent,,v111451409,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,50 to 64 years,"Positive mental health, flourishing",77.1,,,percent,,v111451410,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,50 to 64 years,"Positive mental health, flourishing",91.0,,,percent,,v111451411,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,50 to 64 years,Suicidal thoughts (15 years and over),,7100.0,,,,v111451414,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Males,50 to 64 years,Suicidal thoughts (15 years and over),,,19500.0,,,v111451415,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Males,50 to 64 years,Suicidal thoughts (15 years and over),12.3,,,percent,e,v111451416,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,50 to 64 years,Suicidal thoughts (15 years and over),6.6,,,percent,e,v111451417,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,50 to 64 years,Suicidal thoughts (15 years and over),18.1,,,percent,e,v111451418,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,65 years and over,Consultation with a health professional about emotional or mental health,,7100.0,,,,v111451442,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Both sexes,65 years and over,Consultation with a health professional about emotional or mental health,,,15700.0,,,v111451443,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Both sexes,65 years and over,Consultation with a health professional about emotional or mental health,8.0,,,percent,e,v111451444,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,65 years and over,Consultation with a health professional about emotional or mental health,5.0,,,percent,e,v111451445,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,65 years and over,Consultation with a health professional about emotional or mental health,11.0,,,percent,e,v111451446,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,65 years and over,"Positive mental health, flourishing",,108500.0,,,,v111451449,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Both sexes,65 years and over,"Positive mental health, flourishing",,,124300.0,,,v111451450,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Both sexes,65 years and over,"Positive mental health, flourishing",82.2,,,percent,,v111451451,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,65 years and over,"Positive mental health, flourishing",77.1,,,percent,,v111451452,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,65 years and over,"Positive mental health, flourishing",87.3,,,percent,,v111451453,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,65 years and over,Suicidal thoughts (15 years and over),,4900.0,,,,v111451456,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Both sexes,65 years and over,Suicidal thoughts (15 years and over),,,11800.0,,,v111451457,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Both sexes,65 years and over,Suicidal thoughts (15 years and over),5.9,,,percent,e,v111451458,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,65 years and over,Suicidal thoughts (15 years and over),3.4,,,percent,e,v111451459,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Both sexes,65 years and over,Suicidal thoughts (15 years and over),8.4,,,percent,e,v111451460,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,65 years and over,Consultation with a health professional about emotional or mental health,,4600.0,,,,v111451484,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Females,65 years and over,Consultation with a health professional about emotional or mental health,,,12200.0,,,v111451485,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Females,65 years and over,Consultation with a health professional about emotional or mental health,10.6,,,percent,e,v111451486,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,65 years and over,Consultation with a health professional about emotional or mental health,5.8,,,percent,e,v111451487,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,65 years and over,Consultation with a health professional about emotional or mental health,15.4,,,percent,e,v111451488,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,65 years and over,"Positive mental health, flourishing",,54500.0,,,,v111451491,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Females,65 years and over,"Positive mental health, flourishing",,,67200.0,,,v111451492,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Females,65 years and over,"Positive mental health, flourishing",77.7,,,percent,,v111451493,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,65 years and over,"Positive mental health, flourishing",69.9,,,percent,,v111451494,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,65 years and over,"Positive mental health, flourishing",85.4,,,percent,,v111451495,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,65 years and over,Suicidal thoughts (15 years and over),,1700.0,,,,v111451498,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Females,65 years and over,Suicidal thoughts (15 years and over),,,6600.0,,,v111451499,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Females,65 years and over,Suicidal thoughts (15 years and over),5.3,,,percent,e,v111451500,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,65 years and over,Suicidal thoughts (15 years and over),2.1,,,percent,e,v111451501,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Females,65 years and over,Suicidal thoughts (15 years and over),8.5,,,percent,e,v111451502,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,65 years and over,Consultation with a health professional about emotional or mental health,,1100.0,,,,v111451463,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Males,65 years and over,Consultation with a health professional about emotional or mental health,,,4900.0,,,v111451464,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Males,65 years and over,Consultation with a health professional about emotional or mental health,4.7,,,percent,e,v111451465,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,65 years and over,Consultation with a health professional about emotional or mental health,1.8,,,percent,e,v111451466,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,65 years and over,Consultation with a health professional about emotional or mental health,7.7,,,percent,e,v111451467,2015,2016A000247,Percent,units
2015,2015,Saskatchewan,Males,65 years and over,"Positive mental health, flourishing",,50500.0,,,,v111451470,2015,2016A000247,Number,units
2015,2015,Saskatchewan,Males,65 years and over,"Positive mental health, flourishing",,,60600.0,,,v111451471,2015,2016A000247,Number,units
